date,title,description
05.01.2025,"В декабре Нацбанк провел валютные интервенции на $307,6 млн",Из Национального фонда для трансфертов в бюджет продали 900 млн долларов
05.01.2025,В AFSA рассказали о регулировании Bivexo Group Astana Limited и Bivexo Group Limited,"В комитете МФЦА предупредили, что у компаний нет разрешения на предоставление финансовых услуг"
05.01.2025,Ключевые события 2024 года на KASE и AIX,"Еврооблигации Минфина, Мосбиржа, IPO Air Astana, сукук на AIX, присоединение к Tabadul Digital Exchange Hub"
04.01.2025,Общее страхование: как изменился рынок за 2024 год,"Обязательное автострахование является убыточной деятельностью для страховых компаний, говорят эксперты"
03.01.2025,Страхование жизни: как развивался сектор в 2024 году,"Поправки к закону об обязательном страховании работников, онлайн-договоры пенсионного аннуитета и программа «Келешек»"
03.01.2025,Нецелесообразно сжигать золотовалютные резервы ради сильного тенге - глава РК,"Правительство и Нацбанк изучают все варианты денежной политики, отметил Касым-Жомарт Токаев"
03.01.2025,"Курсы валют на 3 января, цены на нефть и металлы","Официальный курс – 525,11 тенге за доллар США"
02.01.2025,"Курсы валют на 2 января, цены на нефть и металлы","Официальный курс – 525,11 тенге за доллар США"
01.01.2025,Пороги достаточности для изъятия средств из ЕНПФ на 2025 год,В каких случаях ожидать их изменения
01.01.2025,Самые значимые события на пенсионном рынке за 2024 год,"Проект «Нацфонд – детям», введение обязательных взносов работодателя и спецсоцвыплаты"
01.01.2025,"Курсы валют на 1 января, цены на нефть и металлы","Официальный курс – 525,11 тенге за доллар США"
31.12.2024,"Средневзвешенный курс доллара на бирже составил 525,10 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 532 тенге, Алматы - 531,5 тенге"
31.12.2024,Какие награды получил Нацбанк за дизайн тенге в сакском стиле,На международном конкурсе 10 000 тенге удостоены награды «Лучшая новая банкнота 2024 года»
31.12.2024,Четверть безналичных платежей в РК приходится на оплату через QR,В следующем году планируется внедрение платежной системы с единым QR-кодом для всех банков
31.12.2024,"За 11 месяцев банки Казахстана заработали 2,3 трлн тенге","Активы банковского сектора достигли 59,2 трлн тенге"
31.12.2024,"Тенге завершает год ослаблением на 15,1%","Индекс доллара растет на 6,6%, а фондовые индексы завершают год двузначным увеличением"
31.12.2024,Уровень долларизации депозитов в Казахстане вырос до 23%,"За месяц вклады в иностранной валюте увеличились на 10,0% или 807 млрд тенге"
31.12.2024,На бирже доллар продается выше отметки    525 тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 532 тенге, Алматы - 530,5 тенге"
31.12.2024,"В ноябре бизнес взял новые кредиты на 1,9 трлн тенге","Это на 28,8% больше по сравнению с аналогичным месяцем прошлого года"
31.12.2024,Казахстанцы чаще стали страховаться от несчастных случаев,За год страховые премии увеличились на 52%
31.12.2024,"Глава КФГД: Цифровизация процессов – главная задача, которая перед нами стоит",Адиль Утембаев рассказал о работе по защите прав вкладчиков
31.12.2024,"Курсы валют на 31 декабря, цены на нефть и металлы","Официальный курс – 523,54 тенге за доллар США"
30.12.2024,В Казахстане приняли поправки по работе страхового рынка,Регулятор принял постановление касательно повышения корпоративной риск-культуры страховых организаций
30.12.2024,В Нацбанке рассказали ещё о нескольких мошеннических схемах,"Коды от анонимных отправителей цветов, вредоносные ссылки для получения «посылок» и имитация голосов близких с помощью ИИ"
30.12.2024,"Средневзвешенный курс доллара на бирже составил 523,57 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 532 тенге, Алматы - 529,5 тенге"
30.12.2024,Fincraft Group перестал владеть БТА Банком,"Эта сделка является внутрихолдинговой, сообщили в группе"
30.12.2024,В обращение поступят 13 монет с логотипами клубов премьер-лиги РК,Коллекционные монеты изготовлены из сплава мельхиор
30.12.2024,Крупные инвесторы предпочитают фиксировать прибыль,Обзор от аналитиков BCC Invest
30.12.2024,Фиксация прибыли прервала «ралли Санта-Клауса» на фондовых рынках США,Распродажи коснулись даже акций компаний технологического сектора
30.12.2024,На бирже доллар продается около отметки  524 тенге,В обменных пунктах Астаны и Алматы максимальный курс продажи американской валюты составил 530 тенге
30.12.2024,Сколько заработали казахстанцы в ЕНПФ,"Доходность пенсионных активов в фонде за последние 12 месяцев составила 16,97%"
30.12.2024,Ипотека для ИП: ускорить процессы и сократить риски,Руководители Отбасы банка и отечественная компании Landau KZ рассказали об опыте запуска системы GRAVITON
28.12.2024,Цифровой тенге используют при приобретении сельхозтехники в лизинг,Участником пилотного проекта стал фермер из Акмолинской области
28.12.2024,Константин Барабанов: Наши планы на трансформацию в БВУ не меняются,Генеральный директор Solva Group Ltd. прокомментировал решение регулятора
28.12.2024,"Курсы валют на 28-30 декабря, цены на нефть и металлы","Официальный курс – 521,81 тенге за доллар США"
28.12.2024,Елена Бахмутова: Нужна предсказуемая среда,"Она считает, что повышение КПН для банков вряд ли простимулирует приход новых игроков"
27.12.2024,МФО ОнлайнКазФинанс не получила разрешения для конвертации в банк,Постановление об этом регулятор принял 27 декабря 2024 года
27.12.2024,"Самрук-Қазына направит на дивиденды за 2023 год 157,9 млрд тенге",Они будут выплачены за счет нераспределенной прибыли
27.12.2024,Приостановлено действие лицензии МФО FB Кредит,Срок ограничения – два месяца
27.12.2024,В Нацбанке рассказали о защитных элементах новых 2 000 тенге,Деньги поступят в массовое обращение во втором квартале 2025 года
27.12.2024,"Средневзвешенный курс доллара на бирже составил 521,81 тенге",За неделю нацвалюта укрепилась на две тенге
27.12.2024,Доллары и евро: как менялись курсы валют и объемы продаж в обменниках,Нетто-продажи долларов в текущем году стали наибольшими за последние пять лет
27.12.2024,Каждый третий казахстанец работает неформально или скрывает доходы,Этот индикатор выше среди мужчин и чуть ниже — среди женщин
27.12.2024,О субсидированных облигациях рассказала инвестбанкир Teniz Capital,Как инструмент снижает участие государства в кредитовании и развивает рынок ценных бумаг
27.12.2024,Еще две коллекционные монеты выпускает Нацбанк,Они посвящены Сагадату Нурмагамбетову и Александру Македонскому
27.12.2024,"За 11 месяцев работодатели перечислили в ЕНПФ 218,79 млрд тенге","За этот период пенсионные активы выросли на 4,25 трлн тенге или на 23,8%"
27.12.2024,"Индекс KASE растет на 31,5% с начала 2024 года","По итогам прошлого года рост составил 28,8%"
27.12.2024,На бирже доллар продается выше отметки 521  тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 530 тенге, Алматы – 528 тенге"
27.12.2024,Топ-5 сделок на банковском рынке за 2024 год,"Продажа Bereke Bank и БТА Банк Беларусь, соглашения Kaspi.kz и конвертация МФО в банк"
27.12.2024,"Курсы валют на 27 декабря, цены на нефть и металлы","Официальный курс – 515,25 тенге за доллар США"
26.12.2024,"Средневзвешенный курс доллара на бирже составил 516,05 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 525 тенге, Алматы - 526,5  тенге"
26.12.2024,Нацбанк выпустил коллекционные монеты с кувшинкой,А также монеты из серии обряды и идеи мироздания
26.12.2024,Тимур Турлов докапитализировал Freedom Bank на 20 млрд тенге,Собственный капитал банка вырос до 194 млрд тенге
26.12.2024,Нацбанк утвердил стратегию цифровой трансформации регуляторов,В документ включены более 100 проектов
26.12.2024,Опасения за сокращение спроса на топливо в США давят на нефтяные котировки,"Рост запасов бензина в Штатах на прошлой неделе составил 3,9 млн баррелей"
26.12.2024,На бирже доллар продается ниже отметки   514 тенге,В обменных пунктах Астаны и Алматы максимальный курс продажи американской валюты составил 524 тенге
26.12.2024,Пенсионные активы: какую доходность получили Нацбанк и УИП,"Объем накоплений в ЕНПФ достиг 22,1 трлн тенге"
26.12.2024,"Курсы валют на 26 декабря, цены на нефть и металлы","Официальный курс – 514,93 тенге за доллар США"
25.12.2024,"Средневзвешенный курс доллара на бирже составил 515,11 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 524,5 тенге, Алматы - 529,5 тенге"
25.12.2024,Банкноты номиналом 2 000 тенге в новом дизайне выпускают в Казахстане,В массовое обращение данные купюры поступят во втором квартале 2025 года
25.12.2024,Тенге укрепляется вместе с рублем,Пара USD/RUB опустилась ниже психологической отметки в 100 рублей за доллар на фоне налогового периода
25.12.2024,На бирже доллар продается возле отметки 515  тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 527 тенге, Алматы – 526 тенге"
25.12.2024,Как Halyk помогает упростить получение визы,Планирование новогодних каникул можно начать с новым сервисом банка
25.12.2024,Айдос Жумагулов: Мы намерены запустить SuperApp для предпринимателей,"Член совета директоров Freedom Bank рассказал о целях докапитализации банка, выходе на рынки других стран и запуске SuperApp"
25.12.2024,"Курсы валют на 25 декабря, цены на нефть и металлы","Официальный курс – 515,89 тенге за доллар США"
24.12.2024,"Банк ЦентрКредит выплатит дивиденды по привилегированным акциям на 12,4 млн тенге",Выплаты будут осуществляться с 30 декабря 2024 года
24.12.2024,"Средневзвешенный курс доллара на бирже составил 516,01 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 527 тенге, Алматы - 528 тенге"
24.12.2024,Интерес казахстанцев к рублю значительно упал,"За 10 месяцев нетто-продажи российской валюты в Казахстане составили почти минус 9,5 млрд тенге"
24.12.2024,Kaspi Bank выплатит дивиденды за 2023 год на 69 млрд тенге,Это уже четвертый транш
24.12.2024,На фондовых рынках США начинается Ралли Санта-Клауса,Рост индексов обеспечили акции «Великолепной семерки»
24.12.2024,На бирже доллар продается возле отметки 518  тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 527 тенге, Алматы – 525,5 тенге"
24.12.2024,"Курсы валют на 24 декабря, цены на нефть и металлы","Официальный курс – 523,72 тенге за доллар США"
23.12.2024,"Средневзвешенный курс доллара на бирже составил 523,36 тенге",В обменных пунктах столицы и Алматы максимальный курс продажи американской валюты – 530 тенге
23.12.2024,Как развить культуру инвестирования,В ATLAS Capital обсудили проблему нехватки специалистов по аналитическому контенту на инвестиционном рынке РК
23.12.2024,ITS зафиксировал дневной рекорд по обороту в размере $16 млн,Он был связан с увеличением объема операций с акциями Tesla
23.12.2024,На бирже доллар продается выше отметки 524  тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 530 тенге, Алматы – 528,5 тенге"
21.12.2024,"Курсы валют на 21 декабря, цены на нефть и металлы","Официальный курс – 523,86 тенге за доллар США"
20.12.2024,Старые доллары – в Нацбанке ответили на жалобы казахстанцев,"Комментарий монетарного регулятора касается купюр, выпущенных c 1996 по 2013 год"
20.12.2024,"Средневзвешенный курс доллара на бирже составил 523,86 тенге",За неделю нацвалюта незначительное укрепилась
20.12.2024,В несрочных депозитах размещено 65% всех вкладов казахстанцев,КФГД опубликовал обзор банковских ставок вознаграждения
20.12.2024,AIX разместила зеленые облигации эмитента из Кыргызстана,PlanDeM реализует проекты строительства солнечных и ветровых электростанций
20.12.2024,"Активы компаний по страхованию жизни выросли до 1,5 трлн тенге",Спрос на пенсионные аннуитеты и страхование от несчастных случаев поддержит рост сектора в 2025 году
20.12.2024,На бирже доллар продается выше отметки        524 тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 529 тенге, Алматы - 527,5 тенге"
20.12.2024,Участники рынков оценивают сигналы Федрезерва,"Доллар продолжает рост, сырьевые товары снижаются в цене"
19.12.2024,"Средневзвешенный курс доллара на бирже составил 524,02 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 529 тенге, Алматы – 528 тенге"
19.12.2024,Участниками проекта Қарызсыз қоғам стали 780 тысяч казахстанцев,"Из них более 40% смогли сократить долговую нагрузку, 70% уменьшили сумму ежемесячных кредитных платежей"
19.12.2024,Объем привлеченных через МФЦА инвестиций достиг $14 млрд,В центре зарегистрировано более 3400 компаний из 85 стран мира
19.12.2024,Правительству США грозит шатдаун уже в субботу,Дональд Трамп призвал республиканцев отклонить законопроект о его временном финансировании
19.12.2024,На бирже доллар продается выше отметки       524 тенге,В обменных пунктах Астаны и Алматы максимальный курс продажи американской валюты составил 529 тенге
19.12.2024,"Рост активов банковского сектора РК, какие банки в лидерах?",Самый высокий показатель зафиксировали в Bank RBK
19.12.2024,Как определить ценность клиентов для роста бизнеса,"Как сосредоточиться на тех сегментах клиентов, которые способствуют росту и развитию компании"
19.12.2024,"Курсы валют на 19 декабря, цены на нефть и металлы","Официальный курс – 522,63 тенге за доллар США"
18.12.2024,"Средневзвешенный курс доллара на бирже составил 522,63 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 527 тенге, Алматы – 528 тенге"
18.12.2024,Нефтяные котировки снизились на слабых перспективах спроса,Нефтетрейдеров разочаровали макроданные из Германии и Китая
18.12.2024,Пять идей для инвесторов на «ралли Санта-Клауса» в 2024 году,"S&P 500 завершил ноябрь впечатляющим ростом цен на 5,7%"
18.12.2024,На бирже доллар продается выше отметки      523 тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 529 тенге, Алматы – 528,1 тенге"
18.12.2024,PwC отметила БЦК за лучшее раскрытие ESG-информации среди БВУ,В этом году Банк ЦентрКредит опубликовал свой первый отчет об устойчивом развитии
18.12.2024,От премиальной карты до шедевра да Винчи в Астане,Какие события стали знаковыми для FortePremier в этом году
18.12.2024,"Курсы валют на 18 декабря, цены на нефть и металлы","Официальный курс – 524,66 тенге за доллар США"
17.12.2024,АБИИ выделит $650 млн на модернизацию участка дороги Караганда - Жезказган,Планируется преобразование существующего шоссе в автомагистраль первой категории
17.12.2024,"Нацбанк выпускает в обращение монеты AIÝ, SHYMBULAQ и TULPAR",Монеты изготовлены из серебра с применением технологии цветной печати и золочения
17.12.2024,"Средневзвешенный курс доллара на бирже составил 524,66 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 529 тенге, Алматы – 530 тенге"
17.12.2024,"С начала года активы Нацфонда выросли на 1,3% и достигли $60,8 млрд","Сумма поступлений в фонд составила 3,7 трлн тенге, а объем трансфертов в бюджет – 5,3 трлн тенге"
17.12.2024,В ноябре тенге к доллару ослаб на 5%,"Председатель Нацбанка рассказал, какие факторы будут влиять на дальнейшую динамику обменного курса"
17.12.2024,Тимур Турлов докапитализирует Freedom Bank на 20 млрд тенге,Банк планирует разместить свои простые акции по 5900 тенге за бумагу
17.12.2024,"Air Astana выкупила свои акции и ГДР на $7,5 млн","С момента запуска программы авиаперевозчик приобрел 2,8 млн акций и 343,7 тысячи глобальных депозитарных расписок"
17.12.2024,S&P Global повысило ESG-рейтинг СПК «Алматы»,"Корпорация получила 22 балла по управленческому и экономическому аспектам, 20 баллов – по социальному и 18  – по экологическому"
17.12.2024,Микрофинансовый омбудсман начнет работать с 21 декабря,"Он будет рассматривать споры казахстанцев, связанные с микрокредитами"
17.12.2024,Парад заседаний центробанков определит рыночный сентимент до конца года,"Аппетит к риску сохраняется высоким, приток ликвидности на американский фондовый рынок и рынок криптовалют продолжается"
17.12.2024,На бирже доллар продается выше отметки     524 тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 527 тенге, Алматы – 527,5 тенге"
17.12.2024,Каким значением завершит год курс тенге к доллару,Прогнозы представили в Ассоциации финансистов Казахстана
17.12.2024,S&P Global Ratings повысило рейтинг Банка ЦентрКредит до BB,Прогноз — «Стабильный»
17.12.2024,"Инновации, которые меняют финтех: о чем говорили банкиры на Banking Fusion 2024","Эксперты рассказали о тенденциях в транзакционном бизнесе, стоит ли банкам сокращать свои филиалы и какие опции могут иметь банкоматы для наращивания клиентской базы"
17.12.2024,"Курсы валют на 17 декабря, цены на нефть и металлы","Официальный курс – 522,49 тенге за доллар США"
14.12.2024,"Курсы валют на 14 декабря, цены на нефть и металлы","Официальный курс – 522,49 тенге за доллар США"
13.12.2024,"Средневзвешенный курс доллара на бирже составил 522,49 тенге","За неделю нацвалюта ослабла на 12,41 тенге"
13.12.2024,Казахстан улучшил позиции в рейтинге отраслевых и страновых рисков банковского сектора,"Регуляторные меры позволили избежать кризисов в системе БВУ, отмечает S&P"
13.12.2024,KASE Global: в ноябре больше всего сделок заключили по акциям Nvidia,В первую тройку также вошли бумаги ProShares Bitcoin Strategy ETF и Tesla
13.12.2024,"Объем сделок с индексными акциями KASE в ноябре достиг 18,4 млрд тенге","За месяц показатель вырос на 6,3 млрд тенге"
13.12.2024,"ЕЦБ и Нацбанк Швейцарии снизили ставки, на очереди Федрезерв",Участники рынков почти со 100%-ной вероятностью ждут снижения ставок в США на следующей неделе
13.12.2024,Количество депозитов от 15 млн тенге в Казахстане увеличилось на 19%,"При этом самые массовые вклады, которые не превышают пределов данной суммы, показали самый низкий прирост"
13.12.2024,На бирже доллар продается около отметки     522 тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 527 тенге, Алматы – 526,1 тенге"
13.12.2024,Solva привлекла $27 млн от международных impact-фондов,Средства направят на расширение финансирования предпринимателей в Казахстане
13.12.2024,S&P повысило долгосрочный кредитный рейтинг Halyk Bank до «BBB-»,Прогноз - «Стабильный»
13.12.2024,"Курсы валют на 13 декабря, цены на нефть и металлы","Официальный курс – 522,91 тенге за доллар США"
12.12.2024,В РК хотят реформировать систему урегулирования неплатежеспособных банков,Планируется ужесточить условия использования государственных средств
12.12.2024,"Средневзвешенный курс доллара на бирже составил 522,90 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 527 тенге, Алматы – 526,1 тенге"
12.12.2024,Из чего складываются пенсионные накопления граждан Казахстана?,"Пенсионные активы достигли 21,6 трлн тенге"
12.12.2024,Как защищена новая банкнота 10 000 тенге из серии Сакский стиль,Купюры в других номиналах выпустят в обращение до конца 2026 года
12.12.2024,Девальвационные ожидания в РК вновь достигли рекордных значений,"Доля респондентов, ждущих ослабления тенге в горизонте одного года, выросла с 59,3 до 60,7%"
12.12.2024,Тенге и рубль вновь слабеют,ЕС и США намерены усилить санкционное давление против РФ перед приходом новой администрации Белого дома
12.12.2024,На бирже доллар продается выше отметки   524 тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 528,5 тенге, Алматы – 528 тенге"
12.12.2024,"Курсы валют на 12 декабря, цены на нефть и металлы","Официальный курс – 516,93 тенге за доллар США"
11.12.2024,Мошенники распространяют рассылки от лица работников Нацбанка,"Казахстанцев призывают проявлять бдительность, не отправлять денежные средства на сомнительные счета"
11.12.2024,"Средневзвешенный курс доллара на бирже составил 517,74 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 524 тенге, Алматы – 524,5 тенге"
11.12.2024,"Air Astana выкупила свои акции и ГДР на $7,3 млн","С момента запуска программы авиаперевозчик приобрел 2,7 млн акций и 343,7 тысячи глобальных депозитарных расписок"
11.12.2024,Самрук-Казына может перенести IPO QazaqGaz на более поздний срок,"В госфонде уточнили, что проводят мероприятия по предпродажной подготовке компании"
11.12.2024,Банки Казахстана заплатили налоги на сумму более 700 млрд тенге,Многие БВУ входят в список 300 ключевых налогоплательщиков страны
11.12.2024,С начала октября акции Казатомпрома выросли в цене на 13%,Это произошло на фоне ожиданий роста стоимости урана и позитивных финрезультатов группы за девять месяцев
11.12.2024,На бирже доллар продается выше отметки   515 тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 520 тенге, Алматы – 522,1 тенге"
11.12.2024,Halyk выступил с уникальными инициативами по цифровизации рынков,Министерство торговли и интеграции и крупнейший банк страны начали сотрудничество по реализации совместных проектов в секторе МСБ
11.12.2024,"Курсы валют на 11 декабря, цены на нефть и металлы","Официальный курс – 508,05 тенге за доллар США"
10.12.2024,Основатель Freedom Holding Corp: Мы отложили идею о покупке банка в Европе,"Это сложный, дорогостоящий и долгосрочный процесс, отметил Тимур Турлов"
10.12.2024,Тимур Турлов намерен запустить брокерский бизнес в ОАЭ и Турции,"Он уверен, что технологии Freedom будут востребованы в этих странах"
10.12.2024,"Средневзвешенный курс доллара на бирже составил 508,50 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 517 тенге, Алматы – 517,1 тенге"
10.12.2024,"Объем микрокредитов населения достиг 1,1 трлн тенге","За третий квартал показатель вырос на 4,7%"
10.12.2024,"Какой ВВП, курс тенге, инфляцию и базовую ставку ожидают эксперты",Низкий спрос на нефть и высокая ставка могут ограничивать рост экономики
10.12.2024,"Ипотечный портфель банков вырос до 5,9 трлн тенге","За 10 месяцев казахстанцы взяли новые займы на 1,6 трлн тенге"
10.12.2024,"За октябрь объем депозитов в Казахстане вырос до 37,9 трлн тенге","Вклады в тенге увеличились на 3,1%, в валюте – на 2,9%"
10.12.2024,Тимур Турлов высказался о возможном повышении КПН для банков,"Главный исполнительный директор Freedom Holding Corp. считает, что нужно создавать «меньше дырок для уклонения от уплаты налогов»"
10.12.2024,Новости из Китая поддержали рынок нефти,"Нефтетрейдеры ожидают публикации ежемесячных отчетов от МЭА, ОПЕК и Минэнерго США"
10.12.2024,На бирже доллар продается ниже отметки   507 тенге,"В обменных пунктах Астаны максимальный курс продажи американской валюты составил 516 тенге, Алматы – 517 тенге"
10.12.2024,"Курсы валют на 10 декабря, цены на нефть и металлы","Официальный курс – 510,08 тенге за доллар США"
09.12.2024,Halyk Bank выплатит дополнительные дивиденды за 2023 год,"Размер составит 9,57 тенге на акцию"
09.12.2024,Приостановлено действие лицензии кредитного товарищества «Камкор»,Основанием для этого стало нарушение пруденциальных нормативов
09.12.2024,Нацбанк опубликовал оценку траектории базовой ставки на два года,Данные приведены в докладе о денежно-кредитной политике
09.12.2024,"Средневзвешенный курс доллара на бирже составил 509,55 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 517 тенге, Алматы – 519 тенге"
09.12.2024,"Ралли продолжается? Рынки снова
на максимумах",Обзор от аналитиков BCC Invest
09.12.2024,Казахстанцы получают из-за границы все меньше денег,Поток уменьшается из-за отъезда россиян из нашей страны и возвращения граждан РК из Южной Кореи
09.12.2024,Казахстанцам облегчат получение автокредита,Послабления касаются требования по долговой нагрузке
09.12.2024,Объем торгов юанем между казахстанскими банками вырос в 133 раза,Высокий показатель фиксируется третий раз с начала года
09.12.2024,В 2025 году цены на нефть могут составить $65 за баррель - BoA,Рост добычи нефти в США может способствовать профициту на мировом нефтяном рынке
09.12.2024,"На бирже доллар продается выше отметки 511,46 тенге","В обменных пунктах Астаны максимальный курс продажи американской валюты составил 521 тенге, Алматы – 520 тенге"
09.12.2024,Как спад добычи нефти повлияет на рост ВВП,Горнодобывающий сектор продолжает сдерживать общий экономический рост в стране
09.12.2024,"Активы банков Казахстана достигли 58,5 трлн тенге",Эксперты КФГД проанализировали казахстанскую финансовую среду и факторы риска по пяти показателям
07.12.2024,"Курсы валют на 7-9 декабря, цены на нефть и металлы","Официальный курс – 514,65 тенге за доллар США"
06.12.2024,В Казахстане появятся монеты с фрагментами таблицы Менделеева,Первой из серии Недра Казахстана будет коллекционная монета Cu
06.12.2024,"Средневзвешенный курс доллара на бирже составил 514,65 тенге",За неделю нацвалюта укрепилась почти на 10 тенге
06.12.2024,У инвесторов падает интерес к защитным активам,На рынках наблюдалось нехарактерное снижение цены золота и индекса доллара
06.12.2024,На бирже доллар продается выше отметки 516 тенге,В обменных пунктах Астаны и Алматы максимальный курс продажи американской валюты составил 526 тенге
06.12.2024,Стали известны пороги достаточности для изъятия средств из ЕНПФ на 2025 год,"В фонде пояснили, почему эти показатели остались на уровне 2023 и 2024 годов"
06.12.2024,Halyk разместил «зеленые» облигации,Это первое такое размещение среди коммерческих банков Казахстана
06.12.2024,"Курсы валют на 6 декабря, цены на нефть и металлы","Официальный курс – 524,65 тенге за доллар США"
05.12.2024,Вступили в силу поправки в законодательство о гарантировании депозитов,"В определение «депозитор» включены ИП и лица, занимающиеся частной практикой"
05.12.2024,"Средневзвешенный курс доллара на бирже составил 523,96 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты – 530 тенге, Алматы – 528,8 тенге"
05.12.2024,До 2027 года ЕАБР планируют докапитализировать до $920 млн,Запустить «исламское окно» в Евразийском банке развития намечено на середину 2025 года
05.12.2024,На AIX разместили первый казахстанский сукук,Первый транш структурирован по принципу Иджара
05.12.2024,Какую сумму будут начислять по программе Нацфонд - детям в 2025 году,Не приведет ли проект к сокращению «национальной копилки» и ухудшению финансового состояния будущих поколений
