date,title,description
18.06.2025,Системные проблемы по управлению госдолгом в Казахстане остаются  - депутат ,В Минфине обещают сделать прозрачнее отчетность по всем заимствованиям
18.06.2025,Ветроэлектростанцию на 1 ГВт в Павлодарской области построят с участием китайской SPIC ,"Стоимость проекта оценивается в 1,2 млрд долларов"
18.06.2025,В 2024 году бюджет недополучил 609 млрд тенге доходов,"Сбор налогов снизился почти на 5%, сообщили в Высшей аудиторской палате"
18.06.2025,Более 400 соцобъектов реализуют в Казахстане за счет средств возвращенных активов,"Что возводят на эти деньги, рассказали в пресс-службе правительства"
18.06.2025,Казахстанскую пшеницу впервые экспортировали во Вьетнам,Продукция отправлена мультимодальным маршрутом
18.06.2025,Tramite Group предложили инвестировать в агропереработку в Казахстане,"Обсуждаются проекты строительства заводов по переработке томатов, люцерны, плодохранилища и хладокомбината"
18.06.2025,Аграрии южных регионов получили свыше 3 млрд кубометров воды,"Филиалы Казводхоза подали на 335 млн кубометров воды больше, чем в аналогичный период 2024 года"
17.06.2025,Малайзийский холдинг планирует запустить производство электромобилей e.MAS в Казахстане ,По итогам переговоров в Минпромышленности решено создать совместную рабочую группу
17.06.2025,Подписана Астанинская декларация второго саммита Центральная Азия – Китай,"Также заключен договор о вечном добрососедстве, дружбе и сотрудничестве"
17.06.2025,Казахстан заинтересован в развитии сотрудничества с Китаем в ядерной энергетике - глава РК ,"Ключевой фактор региональной устойчивости - взаимодействие в энергетической сфере, заявил президент"
17.06.2025,Президент предложил Китаю создать совместный грузовой терминал в порту Курык,"Обеспечение безопасных маршрутов поставок является стратегической задачей для всех стран, сказал он"
17.06.2025,"Никита Шаталов: Китай приносит не только деньги, но и технологии","Депутат поделился мнением, о чем говорит интенсивный двусторонний диалог между странами"
17.06.2025,Китайские инвестиции в экономику Казахстана превысили $26 млрд,"РК рассчитывает на сотрудничество с КНР в агросекторе, высокотехнологичном производстве и развитии Хоргоса"
17.06.2025,"В Актюбинской области построят карбамидный завод за $1,2 млрд",Товарный газ на будущее предприятие будет поставлять СНПС-Актобемунайгаз
17.06.2025,Казахстан не будет затягивать со строительством второй АЭС – Роман Скляр,Дедлайн решения вопроса намечен на осень
17.06.2025,Бельгийские инвесторы могут вложиться в строительство опреснительного завода в Мангистау  ,Также рассматривается проект газотурбинной электростанции на территории СЭЗ Морской порт Актау
17.06.2025,Свыше 80% наземных грузоперевозок из Китая в Европу проходят через Казахстан,"По итогам 2024 года объем перевозок по Среднему коридору вырос на 60% и достиг 4,5 млн тонн"
17.06.2025,МЭА подтвердило прогноз пика спроса на нефть к 2030 году,"Показатель составит 105,5 млн баррелей в сутки"
17.06.2025,Бельгийская Sarens построит на границе Казахстана и Китая объездную дорогу,Объем частных инвестиций в проект составит порядка 50 млн долларов
17.06.2025,Дорога Центр – Запад: Минтранс и CITIC Group заключили меморандум ,Китайская компания примет участие в этом инфраструктурном проекте
17.06.2025,В каких регионах Казахстана в мае ускорилась инфляция  ,Темпы роста цен повысились в 16 областях
17.06.2025,Казахстан почти полностью зависит от импорта косметики и бытовой химии ,Расходы домохозяйств страны на товары личной гигиены растут
17.06.2025,"В Halyk Finance ожидают роста ВВП Казахстана в 2025 году на уровне 5,3%","Среди сдерживающих факторов – глобальная неопределенность, нестабильность цен на нефть и слабая инвестиционная активность"
17.06.2025,Работа с достойным доходом остается приоритетом для казахстанцев,Уровень зарплаты важен для 59% респондентов
17.06.2025,Какие предприятия появятся в Казахстане с участием китайских инвесторов ,"О соглашениях, подписанных на форуме Центральная Азия – Китай, рассказали в Минсельхозе"
17.06.2025,С ATR обсудили поставку турбовинтовых самолетов для новых аэропортов,"SCAT рассматривает покупку самолетов для выполнения рейсов в Зайсан, Катон-Карагай, Кендирли, сообщили в Минтранспорта"
17.06.2025,В новом учебном году в Казахстане планируют построить более 200 школ,"Это позволит устранить дефицит почти 150 тысяч ученических мест, заявили в Минпросвещения"
17.06.2025,В строительство завода по производству стали в Жамбылской области вложат $756 млн ,Инвестором выступает китайская компания Fujian Hengwang Investment Co.
16.06.2025,Казахстан и Китай создадут благоприятные условия для электронной торговли,"Отраслевые министерства двух стран будут работать над вопросами госрегулирования, развитием логистики и созданием страновых павильонов"
16.06.2025,Рассматриваем CNNC в качестве стратегического партнера по строительству АЭС – президент,"Компания известна на мировом уровне своей высокой компетенцией и займет достойную нишу на нашем рынке, сказал Касым-Жомарт Токаев"
16.06.2025,Отношения РК и КНР достигли нового «золотого периода» – президент,Касым-Жомарт Токаев и Си Цзиньпин обсудили экономические и геополитические вопросы
16.06.2025,В Караганде переработано более 3 млн тонн вторичных ресурсов,"Объемы переработки вторсырья в Qarmet выросли втрое и могут достичь 7,6 млн тонн в 2025 году"
16.06.2025,Структура внешней торговли Казахстана в течение 20 лет остается несбалансированной,"Она концентрируется на ограниченном круге стран-партнеров, отмечает эксперт Halyk Finance"
16.06.2025,Китай инвестирует $500 млн в переработку зерна в Казахстане,"Проект Yili Chuanning Biological Co. предусматривает выпуск аминокислот, пробиотиков и биоразлагаемых материалов"
16.06.2025,КазМунайГаз и SINOPEC начнут разведку на участке Березовский,Компании договорились о совместной реализации проекта в ЗКО с бурением скважины на глубину 7 тысяч метров
16.06.2025,Казахстан получил доступ к банку зеленых технологий Китая,"Стороны договорились о совместных проектах, роадшоу и адаптации 20 зеленых технологий для Казахстана"
16.06.2025,В программу Salyq кешбэк включили жителей еще пяти районов и Балхаша,Покупателям возвращают 2% от покупки за фискальные чеки через приложение Amian
16.06.2025,"Кисломолочные продукты в Казахстане подорожали на 6,6% в годовом выражении ",При этом их потребление в стране увеличилось
16.06.2025,Какие совместные энергопроекты запустят Казахстан и Китай,"На форуме Power Central Asia + China подпишут соглашения по ВИЭ, НПЗ и газохимии"
16.06.2025,В Актобе запустят завод по переработке овечьей шерсти,"KazFelTec будет выпускать экоматериалы по итальянской технологии и перерабатывать до 2,5 тысячи тонн сырья в год"
16.06.2025,Казахстанцам вернули более 880 млн тенге за нарушение прав потребителей,"Большинство жалоб касались некачественных товаров, услуг и проблем с недвижимостью"
16.06.2025,В Карагандинской области построят углехимический завод,"На предприятии будет создано 1,5 тысячи постоянных рабочих мест"
16.06.2025,Решение по второй АЭС еще не принято - Агентство по атомной энергии,Для данного проекта рассматривается предложение китайской компании CNNC
16.06.2025,Тариф на электроэнергию с АЭС определят после финальных расчетов,"На цену повлияют инвестиционные затраты, стоимость заемных средств и параметры финансирования"
16.06.2025,Россия предоставит Казахстану льготное финансирование на строительство АЭС,Окончательную стоимость проекта определят по итогам проектирования и прохождения экспертизы
16.06.2025,В Казахстане по итогам года планируют достичь 6% роста ВВП ,Этот вопрос обсудили в правительстве
16.06.2025,Водохозяйственные объекты Шымкента вернули в госсобственность ,Такое решение вынес межрайонный экономический суд по иску акима
16.06.2025,"В Туркестанской области запустят птицефабрику стоимостью 2,5 млрд тенге",Предприятие будет рассчитано на 280 тысяч голов
16.06.2025,Всемирный банк обновил пороги бедности ,"По данным ВБ, в 2021 году 15,15% населения Казахстана (около 2,9 млн человек) жили ниже международной черты бедности в $8,30 в день"
14.06.2025,Казахстан станет единоличным собственником первой АЭС после завершения строительства,Об этом сообщил председатель Агентства по атомной энергии Алмасадам Саткалиев
14.06.2025,Необходимо строить несколько линий метро параллельно – аким Алматы ,Дархан Сатыбалды на еженедельной основе будет контролировать строительство метро
14.06.2025,СNNC станет лидером консорциума по строительству еще одной АЭС,"Алмасадам Саткалиев пояснил, что самые сильные предложения были у Китая и России"
14.06.2025,Для первой АЭС в Казахстане планируют использовать реакторы ВВЭР-1200,Об этом сообщил глава Росатома Алексей Лихачев
14.06.2025,В Казахстане начали строить коридор «Центр - Запад»,У автомобильной дороги будет выход на Транскаспийский международный транспортный маршрут
14.06.2025,КазАгроФинанс запустил программу лизинга,Финансирование будет осуществляться за счет собственных средств компании
14.06.2025,Какие компании будут строить первую АЭС в Казахстане,Выбран лидер международного консорциума
14.06.2025,В Казахстане создали Национальный альянс экспортеров,Его возглавила Бахыт Манасбаева
13.06.2025,Тарифы на поливную воду будет устанавливать Минирригации,Министерством разработаны и утверждены правила их формирования
13.06.2025,Премьер провел заседание совета директоров Самрук-Қазыны,В текущем году введены в эксплуатацию пять проектов на общую сумму порядка 355 млрд тенге
13.06.2025,Развитие западных регионов обсудил Канат Бозумбаев с акимами,В четырех областях отмечены высокая степень износа электросетей и низкий уровень обеспеченности дорогами
13.06.2025,Казахстан намерен продолжать сотрудничество с Geo-Jade по месторождению Созак ,Премьер провел встречу с президентом китайской компании
13.06.2025,Президент принял председателя правления ExxonMobil ,Стороны обсудили текущее состояние и перспективы реализации инвестпроектов
13.06.2025,Казахстанские производители подсолнечного масла намерены войти в тройку мировых лидеров ,Сегодня РК входит в десятку крупнейших экспортеров подсолнечного масла в мире
13.06.2025,Без крупных игроков промышленность не вырастет – эксперт,Сапарбай Жубаев рассказал о точках роста и необходимых мерах для устойчивого развития экономики
13.06.2025,Ретейл в Казахстане и СНГ: как менялись показатели розничной торговли?,"По объему розничных продаж лидируют Россия, Казахстан и Азербайджан"
13.06.2025,Через экспортную акселерацию 557 предприятий вышли на внешние рынки,В 2025 году от предпринимателей поступило 264 заявки
13.06.2025,В 2025 году на дорогах установят еще 25 автоматизированных систем измерения,В правительстве обсудили реализацию ключевых транспортных проектов
13.06.2025,Мурат Нуртлеу и Джеймисон Грир обсудили сотрудничество в сфере торговли,Особое внимание было уделено вопросам текущей торговой политики США и совместной работы по тарифам и нетарифным барьерам
13.06.2025,За январь–май объем валовой продукции сельского хозяйства вырос на 4%,"Показатель составил 1,3 трлн тенге"
13.06.2025,С начала года в Казахстане ликвидировали 36 финансовых пирамид,В них были вовлечены свыше 86 тысяч граждан
13.06.2025,В Казахстане открыто 38 перспективных месторождений полезных ископаемых  ,"К 2026 году геолого-геофизическая изученность территории страны должна достигнуть 2,2 млн квадратных метров"
13.06.2025,Профстандарты для восьми отраслей разрабатывают c использованием ИИ в Казахстане   ,В стране внедрят программу стажировок на зарубежных предприятиях с софинансированием
13.06.2025,Сингапурский инвестор выразил интерес к строительству нового района в Семее ,Аким региона Берик Уали встретился с зампредседателя совета директоров International Cement Group
12.06.2025,Assystem разработала для Казахстана методику отбора лидера международного консорциума для АЭС,Инжиниринговая компания будет выступать в качестве технического консультанта
12.06.2025,В Казахстане растет спрос на услуги стоматологов ,При этом в стране наблюдается снижение обеспеченности врачей по данному профилю
12.06.2025,Казахстан планирует нарастить поставки пшеницы в Иран до 2 млн тонн в год,Ячменя – до 1 млн тонн в год
12.06.2025,"Грузооборот за пять месяцев в Казахстане увеличился на 13,6%","Объем грузоперевозок морским транспортом вырос на 43,9%"
12.06.2025,"В 2026 году чистая прибыль KEGOC составит 67,4 млрд тенге - прогноз",О развитии компании рассказала управляющий директор по финансам АО «KEGOC» Айгуль Акимбаева
12.06.2025,"Казахстан готов нарастить экспорт в Иран на $162,3 млн","Это зерновые культуры, включая ячмень и кукурузу, шрот, подсолнечное масло, мясная продукция, соки, кондитерские изделия"
12.06.2025,Казахстан становится торговыми воротами Китая в Центральную Азию,В Астане проходит выставка товаров провинции Цзянсу – крупнейшего промышленного региона КНР
12.06.2025,"Глава Самрук-Казыны заявил, что госхолдинг не доминирует в экономике Казахстана","По его словам, доля фонда в ВВП страны равна 7,5%"
12.06.2025,"В Казахстане объем e-commerce достиг 3,2 трлн тенге в 2024 году","Это 14,1% от общего объема розничной торговли"
12.06.2025,Roca Group построит в Казахстане завод по производству сантехники,"Объем инвестиций в создание предприятия, которое будет расположено в Кызылординской области, оценивается в 70 млн евро"
12.06.2025,Более 116 тысяч человек получили госуслуги через Цифровую карту семьи,На сегодняшний день в ней аккумулирована информация о 20 млн граждан
12.06.2025,За январь–май ВВП Казахстана вырос на 6%,"Инвестиции в основной капитал увеличились на 18,2%"
12.06.2025,В Алматинской области построят завод изоляционных труб,Проект будет реализован в СЭЗ Alatau
11.06.2025,В Карагандинской области строят завод по производству ферросилиция,Инвестиции в проект составят около 63 млрд тенге
11.06.2025,"Товарооборот Казахстана со странами ЕС достиг $48,8 млрд  ",Инвестиции превысили 200 млрд долларов
11.06.2025,Премьер Словакии выразил заинтересованность в создании совместных производств,Казахстан приглашает инвесторов и представителей словацкого бизнес-сообщества
11.06.2025,До 2035 года в Казахстане планируют ввести более 26 ГВт дополнительных мощностей  ,"На новые проекты генерации будет приходиться 12,4 ГВт"
11.06.2025,Бизнесу представили план строительства водохранилищ и каналов,Министерство водных ресурсов и ирригации и НПП обсудили участие бизнеса в обеспечении стройматериалами водных объектов
11.06.2025,"За пять месяцев Атырауский НПЗ переработал 2,3 млн тонн нефти ","На заводе произведено 775,2 тыс. тонн бензина"
11.06.2025,"Цены на продовольственные товары выросли на 9,6% за год",Какие продукты ударили по карманам сильнее всего?
11.06.2025,"Казахстан готов экспортировать в Словакию нефть, газ и уран",Также словацким партнерам предложено присоединиться к проекту Транскаспийского коридора
11.06.2025,В 2024 году товарооборот Казахстана и Словакии достиг $140 млн,"Новые возможности открываются в таких сферах, как энергетика, сельское хозяйство, логистика, критически важные сырьевые материалы, сказал президент"
11.06.2025,Адиль Жубанов заявил о необходимости перезагрузки Самрук-Қазыны,"Депутат считает, что без устранения системных дисбалансов «фонд будет оставаться тормозом, а не драйвером развития»"
11.06.2025,В мае на Enbek.kz зафиксирован спрос на кадры средней квалификации,На электронной бирже труда было размещено 86 тысяч вакансий и 110 тысяч резюме
10.06.2025,"Товарооборот между Казахстаном и Узбекистаном увеличился на 9,4%  ","За четыре месяца показатель составил 1,3 млрд долларов"
10.06.2025,В Туркестанской области построят капсульные дома по китайским технологиям,В проекте в качестве партнера участвует Shandong Kamoya
10.06.2025,Сколько гостей приняли казахстанские гостиницы  ,В первом квартале количество мест размещения составило 4313 единиц
10.06.2025,"Продкорпорация выплатила экспортерам зерна 2,8 млрд тенге",Всего на компенсацию транспортных расходов от аграриев поступило 345 заявок
10.06.2025,Что не устраивает казахстанцев в образовательных услугах?,"За январь–апрель инвестиции в основной капитал в этой сфере составили 422,8 млрд тенге"
10.06.2025,Международный логистический хаб открыли в Алматы,Проектная мощность нового терминала составляет 115 000 ДФЭ в год
10.06.2025,Зарплаты в сфере здравоохранения отстают от среднемесячного показателя по стране ,"Ниже среднего также получают жалованье работники сельского хозяйства, искусства, коммунальной сферы и образования"
10.06.2025,Услуги такси в Казахстане — самые дорогие по СНГ,Стоимость проезда выросла на 10% за год
10.06.2025,В крупных городах предложили запустить ночные экспресс-маршруты,А также внедрить свод правил вежливого общения с туристами по примеру Турции
10.06.2025,"В 2024 году Казахстан посетило 15,3 млн зарубежных туристов",Министр Ербол Мырзабосынов предложил раздавать путешественникам казахстанский шоколад и бесплатные SIM-карты
10.06.2025,"Предприятия ГМК инвестируют 1,8 трлн тенге в модернизацию до 2028 года",Это позволит снизить воздействие на экологию и улучшить условия труда
10.06.2025,Казахстан готов экспортировать в Северную Македонию товары на $320 млн,"Это продукция нефтехимии, металлургии, пищевой, химической, фармацевтической и машиностроительной отраслей"
10.06.2025,Новый Водный кодекс вступил в силу в Казахстане,Отдельная глава документа посвящена мерам по адаптации к изменению климата
09.06.2025,В Актау заработал крупнейший в регионе контейнерный хаб,"В КТЖ отметили, что хаб поможет укрепить позиции Казахстана как важного звена на международных маршрутах Восток - Запад, Север - Юг"
09.06.2025,Какими проектами в Казахстане заинтересовались индийские бизнесмены,Глава Комитета по инвестициям МИД РК Габидулла Оспанкулов встретился в Нью-Дели с представителями крупнейших компаний страны
09.06.2025,Названы приоритетные секторы для расширения сотрудничества Казахстана с Болгарией  ,РК готова к раскрытию новых возможностей экономического взаимодействия
09.06.2025, Филиал QazaqGaz Aimaq уличили в антиконкурентных действиях ,Компания оштрафована
09.06.2025,В Астане завершилась серия турниров ITF Futures по теннису на колясках ,Турниры собрали спортсменов из 11 стран
09.06.2025,Какие перспективы у казахстанской экономики в 2025 году?,Как внешние и внутренние факторы повлияют на привлечение инвестиций
09.06.2025,Болгарские порты могут войти в Транскаспийский коридор,Касым-Жомарт Токаев предложил Румену Радеву создать совместную рабочую группу по сотрудничеству в транспортно-логистической сфере
09.06.2025,За четыре месяца взаимная торговля Казахстана и Болгарии превысила $83 млн,"В 2024 году этот показатель вырос в четыре раза, достигнув 375 млн долларов"
09.06.2025,С East Hope Group обсудили проект по производству зеленого алюминия,"Предусмотрено строительство горно-обогатительного комбината, электролизного завода и ветровой электростанции"
09.06.2025,В Актобе строят рельсосварочный завод,"Общий объем инвестиций в проект составляет 21,4 млрд тенге"
09.06.2025,Вынесен приговор по делу о хищении 300 млн тенге в Атбасаре,Ущерб нанесен бюджету при строительстве жилья для переселенцев
09.06.2025,Электронный коллективный договор можно заключить на HR Enbek,Система автоматически отправляет уведомления работодателю и профсоюзу
09.06.2025,До 450 млрд тенге увеличат финансирование льготного лизинга для аграриев,Минсельхоз планирует достичь уровня обновления парка сельхозтехники в 9% к 2028 году
09.06.2025,Китайским инвесторам презентовали потенциал Туркестанской области ,"Обсуждают проекты в сфере энергетики, строительства, сельского хозяйства и переработки"
07.06.2025,Сколько стоят персики и абрикосы в регионах Казахстана,Самые доступные цены на эти фрукты в Конаеве и Туркестане
07.06.2025,Олжас Бектенов обсудил с главой ICBC привлечение инвестиций свыше 1 млрд юаней,ICBC реализует совместные проекты с холдингом «Байтерек»
07.06.2025,"Курсы валют на 7 июня, цены на нефть и металлы ","Официальный курс – 510,19 тенге за доллар США"
06.06.2025,Мурат Нуртлеу пригласил индийские компании инвестировать в Казахстан ,В Нью-Дели состоялась четвертая министерская встреча Диалога «Центральная Азия – Индия»
06.06.2025,В области Абай построят деревообрабатывающий комплекс,Стоимость проекта составляет 10 млрд тенге
06.06.2025,Из Курыка в Алят запустят паромные рейсы под флагом Казахстана,В сентябре суда перейдут в управление отечественной компании MCM Middle Corridor Maritime
06.06.2025,Казахстан и Китай обсуждают запуск логистического оператора,РК заинтересована в расширении мультимодальных маршрутов и цифровизации товарных потоков
06.06.2025,Почти 6 млн гектаров перераспределено из возвращенных сельхозземель,"Часть участков передана в общее пользование для выпаса скота, остальные распределены между аграриями через конкурсы"
06.06.2025,В Карагандинской области строят молочную ферму за 30 млрд тенге,Мощность МТФ составит 9 тысяч тонн молока в год
06.06.2025,В Атырауской области планируют строительство битумного завода,Проект реализуют Serbi Technologies и Atyrau-Bitum
05.06.2025,Казахстан предложил Индии новый формат партнерства,"На деловом совете обсудили вопросы сотрудничества в сферах торговли, логистики и цифровизации"
05.06.2025,В Атырауской области начали строить завод по переработке сжиженного газа,Проект с Кашагана обеспечит внутренний рынок газомоторным топливом
05.06.2025,"Устойчивость, доверие и зеленые технологии – формулу будущего определили эксперты на AIF","В форуме приняли участие более 160 международных спикеров, зарегистрировалось свыше 7 тысяч человек"
05.06.2025,Минпром хочет прекратить закупки недропользователей через товарные биржи,С 1 июля закупки на 500 млрд тенге перенаправят в конкурентную среду через систему Tizilim
05.06.2025,AIF-2025: холдинг «Байтерек» подписал стратегические соглашения ,Дочерние организации холдинга реализуют проекты совместно с международными институтами
05.06.2025,"Цены на мясо и мясопродукты выросли на 1,4% за месяц и на 9,1% за год",В региональном разрезе в месячной динамике стоимость заметнее всего увеличилась в Западно-Казахстанской и Жамбылской областях
05.06.2025,Китайская digital-платформа в сфере туризма Zowoyoo открыла офис в Алматы,Сервис сделает более доступным Казахстан для туристов из КНР
05.06.2025,В Северо-Казахстанской области строят мегаферму,Стоимость молочной фермы на 8 тысяч голов крупного рогатого скота составит 9 млрд тенге
05.06.2025,Премьер предложил странам СНГ принять меры по развитию инфраструктуры для e-commerce  ,"Годовой товарооборот Казахстана со странами Содружества достиг 37,3 млрд долларов"
05.06.2025,Олжас Бектенов провел в Душанбе встречу с премьер-министром Беларуси,Стороны пришли к договоренности активизировать сотрудничество
05.06.2025,Кредиторская задолженность медорганизаций сокращена на 12% - ФСМС ,"На сегодня показатель составляет 98,4 млрд тенге"
05.06.2025,Транзит грузов из Китая через Казахстан обновил рекорд ,Двузначными темпами показатель увеличивается три года подряд
04.06.2025,Канат Бозумбаев поручил запустить call-центр для инвесторов,Вице-премьер провел заседание проектного офиса по реализации Нацпроекта по модернизации энергетического и коммунального секторов
04.06.2025,Казахстанская компания сможет поставлять мед в 27 стран Евросоюза,SUN-BEE ALTAI включили в официальный реестр HON
04.06.2025,С Molymet договорились о сотрудничестве в переработке молибдена,Представители Казахстана и чилийской компании подписали меморандум
04.06.2025,Сарытоган включили в список стратегических инициатив ЕС,Общие капитальные затраты на проект определены в диапазоне от 62 млн до 344 млн долларов
04.06.2025,Аудит выявил нарушения на миллиарды тенге в системе лекарственного обеспечения,К административной и дисциплинарной ответственности в 2024 году привлекли более 400 человек
04.06.2025,Консолидированный долг группы компаний Байтерека достиг более 8 трлн тенге - ВАП ,Новые займы шли на решение внутренних вопросов вместо направления их на экономически эффективные проекты
04.06.2025,Определены 10 проектов по внедрению австралийского опыта в мясном скотоводстве,"Вице-премьер заявил о необходимости фокусироваться на производстве продуктов, по которым высокая доля импорта"
04.06.2025,Здесь как минимум 10 уголовных дел – депутат об СК-Фармация,Бакытжан Базарбек требует расследовать действия экс-руководства компании
04.06.2025,Владельцам рынков напомнили о сроках модернизации,С 2026 года начнутся проверки и санкции
04.06.2025,Казахстан запускает штамповочное производство для автоотрасли,Общая сумма инвестиций в проект составляет более 20 млрд тенге
04.06.2025,Факты незаконного списания гослекарств и продажи их в рознице выявил аудит,Также зафиксировано более 67 тысяч случаев отпуска препаратов с истекающим сроком годности
04.06.2025,В мае в Казахстане наблюдалось улучшение деловой активности - Нацбанк,Предприятия отметили увеличение спроса на их продукцию или услуги
04.06.2025,КазТрансГаз Аймак нарушила законодательство о конкуренции - АЗРК ,"Компания утвердила только одного поставщика услуг по строительно-монтажным работам, заявили антимонопольщики"
04.06.2025,Нацпроект ЖКХ: местные производители выходят на первый план,"Отечественное оборудование имеет больший запас прочности к климатическим условиям Казахстана, считает Галым Булатов"
03.06.2025,Министр энергетики подтвердил приверженность Казахстана соглашению ОПЕК+,РК готова продолжать совместные усилия по обеспечению стабильности на мировом рынке нефти
03.06.2025,Фонд ООН выделит Казахстану $280 млн на экопроекты,"Средства направят на развитие ВИЭ, стимулирование внедрения низкоуглеродных технологий в промсекторе"
03.06.2025,Казахстан вошел в топ-10 мировых экспортеров подсолнечного масла – НАПМК,"По данным Еврокомиссии, наша страна также вошла в топ-3 поставщиков подсолнечного шрота в Европейском союзе"
